index actual predicted
0	0.0	0.0138523633754125
1	0.0	0.025109661810226308
2	0.0	0.09467767876602091
3	0.0	0.09956680485017369
4	0.0	0.11615976506358441
5	0.0	0.19656218311763732
6	0.0	0.2315872619008164
7	0.0	0.23433949555098116
8	0.0	0.24165536646111183
9	0.0	0.33364011742487254
10	0.0	0.3582505302013522
11	0.0	0.377942255314374
12	0.0	0.41313352256300373
13	0.0	0.4607774717933913
14	0.0	0.4828409802265116
15	0.0	0.5237735985981635
16	0.0	0.541599792058471
17	0.0	0.5504008329415915
18	0.0	0.5594837205080752
19	0.0	0.698394116279521
20	0.0	0.7012054792157273
21	0.0	0.7273861752230297
22	0.0	0.7536160069088454
23	0.0	0.7710010271114678
24	0.0	0.8200961208648955
25	0.0	0.821306368411045
26	0.0	0.8326405966581664
27	0.0	0.861219327570871
28	0.0	0.9304569223166005
29	0.0	0.9998464931747484
30	0.0	1.0360304415665058
31	0.0	1.0509495175288333
32	0.0	1.0878758844790564
33	0.0	1.1301999232089326
34	0.0	1.170463391665086
35	0.0	1.1717738843571983
36	0.0	1.2054708685446178
37	0.0	1.6844753811174351
38	0.0	2.03477479372451
39	0.0	2.052140104995196
40	0.0	2.417254717630739
